batch_id,match_id,naive,lpo,perturber_share,volume,timing
172,3894559,0.30988665970492363,0.20873961128806282,0.08064516129032258,12,late
173,3894559,0.26224941983000755,-0.03744380064565383,0.2222222222222222,21,regular
174,3894559,0.2727299170093913,-0.19515276915740895,0.16666666666666666,27,late
175,3894560,0.026115585559658788,-0.025367518668103987,0.14759036144578314,66,strategic
176,3894560,0.6201630879870187,0.5509525209543273,0.13953488372093023,55,late
178,3894560,0.40598553808177973,0.2055362677627248,0.26811594202898553,25,strategic
179,3894560,0.40553555840343236,-0.09580730163862644,0.125,15,regular
180,3894560,0.617176572562089,0.02401123861891227,0.18333333333333332,20,late
181,3894561,0.6397487531635654,0.34146146116114395,0.28214285714285714,59,strategic
182,3894561,0.290072263597324,-0.007063614173053638,0.15625,48,late
184,3894561,0.6271431656215937,0.4894563482551058,0.08163265306122448,13,strategic
185,3894561,0.5797548980761578,0.18280750757349773,0.21875,13,regular
187,3894562,0.3759676866449481,0.23180022278587675,0.05357142857142857,20,regular
188,3894562,0.3274491496428901,0.11760051613380429,0.14583333333333334,14,regular
190,3894562,0.3592894953578288,-0.3271694971009278,0.20955882352941177,56,strategic
191,3894562,0.5357051069443935,-0.0007978100068998573,0.08270676691729323,53,strategic
192,3894562,0.03928475794411718,-0.10023763000573899,0.04032258064516129,58,regular
193,3894563,0.2146202195239852,-0.30328925487986097,0.26506024096385544,28,regular
195,3894563,-0.026974655998111073,-0.22621201459548085,0.109375,39,strategic
196,3894563,0.41593230297755746,0.048695857698227006,0.15306122448979592,42,late
198,3894564,0.45568170838318717,0.13637996813803285,0.24503311258278146,57,strategic
199,3894564,0.2528417309656204,0.10558936889386672,0.0975609756097561,31,regular
201,3894564,0.3236676041377405,0.20738722359963818,0.10555555555555556,25,strategic
202,3894564,0.0735087423944452,-0.18987182703015817,0.2608695652173913,34,regular
203,3894564,0.38022556424322096,0.17424444636984968,0.13157894736842105,55,late
204,3894565,0.37178352830666506,0.0009705340681171053,0.21241830065359477,66,strategic
205,3894565,0.17240030406871446,-0.0580596216907034,0.06818181818181818,74,strategic
206,3894565,0.3820758558095036,0.27066274890415676,0.15346534653465346,34,regular
207,3894565,0.39743217077729026,0.20290026723719082,0.07920792079207921,33,regular
208,3894565,0.4701637841493723,0.255009948461454,0.20220588235294118,66,strategic
209,3894565,0.29979493959733244,0.16963240061671636,0.064,54,late
211,3894566,0.02389786571406322,-0.09180795303000523,0.05217391304347826,32,regular
214,3894566,0.16651062380533319,0.07541644442465699,0.027906976744186046,72,strategic
215,3894566,0.5650663703055092,0.452064307471741,0.21929824561403508,20,regular
218,3894567,0.08319571967677754,-0.39898162445143814,0.2468354430379747,54,strategic
219,3894567,0.29556764098582183,0.16451346171420345,0.08490566037735849,50,regular
221,3894567,0.24225531479399257,-0.007915357626250542,0.24561403508771928,48,strategic
222,3894567,0.042427940945085625,0.006994783371827784,0.09813084112149532,49,regular
